"eprintid","rev_number","eprint_status","userid","importid","source","dir","datestamp","lastmod","status_changed","type","succeeds","commentary","metadata_visibility","contact_email","latitude","longitude","relation_type","relation_uri","item_issues_id","item_issues_type","item_issues_description","item_issues_timestamp","item_issues_status","item_issues_reported_by","item_issues_resolved_by","item_issues_comment","item_issues_count","sword_depositor","sword_slug","creators_name.family","creators_name.given","creators_name.lineage","creators_name.honourific","creators_nim","creators_id","contributors_name.family","contributors_name.given","contributors_name.lineage","contributors_name.honourific","corp_creators","title","ispublished","subjects","divisions","full_text_status","monograph_type","pres_type","keywords","note","abstract","date","date_type","series","publication","volume","number","publisher","place_of_pub","pagerange","pages","event_title","event_location","event_dates","event_type","id_number","patent_applicant","institution","department","thesis_type","thesis_name","refereed","isbn","issn","book_title","editors_name.family","editors_name.given","editors_name.lineage","editors_name.honourific","editors_id","official_url","related_url_url","related_url_type","referencetext","funders","projects","output_media","num_pieces","composition_type","data_type","pedagogic_type","completion_time","task_purpose","skill_areas","copyright_holders","learning_level","gscholar_impact","gscholar_cluster","gscholar_datestamp"
"26569","25","archive","12",,,"disk0/00/02/65/69","2024-07-30 02:37:39","2024-07-30 02:37:39","2024-07-30 02:37:39","thesis",,,"show",,,,"","","","","","","","","","",,,,"Basalamah","Sholeh Mohammad","","","17.11.1434","","Saputro","Uyock Anggoro","","","Universitas AMIKOM Yogyakarta","IMPLEMENTASI SISTEM NOTIFIKASI MONITORING PADA ROUTER MIKROTIK DENGAN MENGGUNAKAN PROTOKOL SNMP MEMAKAI APLIKASI THE DUDE SERTA TERINTEGRASI API BOT TELEGRAM","pub","000.000.003","if","restricted",,,"Monitoring Jaringan, MikroTik, SNMP, The Dude, Telegram Bot",,,"2024-06-27","published",,,,,,,,,,,,,,,"Universitas AMIKOM Yogyakarta","Fakultas Ilmu Komputer","bachelor","skripsi",,,,,,,,,"",,"","",,"","",,,,,,,,"","",,,,
"26569",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"000.000.005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24811","24","archive","12",,,"disk0/00/02/48/11","2024-04-24 07:14:40","2024-04-24 07:14:40","2024-04-24 07:14:40","thesis",,,"show",,,,"","","","","","","","","","",,,,"Basieth","Habib Muhammad Abdel","","","18.11.2232","","Sudarmawan","Sudarmawan","","","Universitas AMIKOM Yogyakarta","EVALUASI USER EXPERIENCE PADA WEBSITE NAISHA MENGGUNAKAN POST STUDY SYSTEM USABILITY QUESTIONNAIRE","pub","000.000.003","if","restricted",,,"website, user interface, user experience usability, PSSUQ",,"Website naisha memiliki potensi untuk mendukung para pelanggan dalam
melakukan transaksi jual beli tanpa harus datang ke toko langsung. Untuk
membangun user interface, desainer harus fokus pada user experience untuk
membuat website yang menarik dan berfungsi dengan baik sesuai keinginan
pengguna. Sebelum menjadi sebuah website, desain antarmuka terlebih dahulu
memalui tahapan prototype.
Pada penelitian ini pengguna akan terlebih dahulu mengevalusi usability
pada prototype yang dibuat untuk menjelaskan apa saja kebutuhan pada website
tersebut. Penelitian ini menggunakan metode The Post-study System Usability
Questionnaire (PSSUQ). Hasil dari kuisioner nantinya akan memberikan skor
kepuasan secara menyeluruh dengan rata-rata sub-skala, diantaranya yaitu: overall
satisfaction score (Overall), system usefulness (Sysuse), information quality
(Infoqual) dan interface quality (Interqual).
Hasil rekomendasi desain baru pada website naisha mengalami
peningkatan keberhasilan tugas sebesar 15.84%, efisiensi untuk digunakan,
beberapa responden masih melakukan kesalaham yang berulang, dan
perbandingan hasil keseluruhan kuisioner PSSUQ menunjukkan bahwa desain
baru lebih unggul 2 poin. Maka dapat disimpulkan usability desain prototype baru
lebih baik dibandingan dengan desain sebelumnya.","2024-01-18","published",,,,,,,,,,,,,,,"Universitas AMIKOM Yogyakarta","Fakultas Ilmu Komputer","bachelor","skripsi",,,,,,,,,"",,"","",,"","",,,,,,,,"","",,,,
"25288","22","archive","12",,,"disk0/00/02/52/88","2024-04-30 02:16:17","2024-04-30 02:16:17","2024-04-30 02:16:17","thesis",,,"show",,,,"","","","","","","","","","",,,,"Basith","Bagja Abdul","","","20.11.3351","","Pradnya D","Windha Mega","","","Universitas AMIKOM Yogyakarta","PENERAPAN DEEP LEARNING UNTUK MENGKLASIFIKASIKAN PENYAKIT DAUN MANGGA MENGGUNAKAN EFFICIENTNET","pub","000.000.000A","if","restricted",,,"Deep learning,  Pemrosesan gambar, EfficientNet, Klasifikasi, Daun mangga, CNN",,,"2024-02-19","published",,,,,,,,,,,,,,,"Universitas AMIKOM Yogyakarta","Fakultas Ilmu Komputer","bachelor","skripsi",,,,,,,,,"",,"","",,"","",,,,,,,,"","",,,,
"25245","23","archive","12",,,"disk0/00/02/52/45","2024-04-29 07:45:41","2024-04-29 07:45:41","2024-04-29 07:45:41","thesis",,,"show",,,,"","","","","","","","","","",,,,"Bijaksa","Muhammad Attalla Noval","","","20.11.3693","","Subektiningsih","Subektiningsih","","","Universitas AMIKOM Yogyakarta","ANALISIS SISTEM KEAMANAN JARINGAN VLAN MENGGUNAKAN FIREWALL SECURITY PORT","pub","000.000.000A","if","restricted",,,"Firewall, Keamanan Jaringan, Port Security",,,"2024-02-19","published",,,,,,,,,,,,,,,"Universitas AMIKOM Yogyakarta","Fakultas Ilmu Komputer","bachelor","skripsi",,,,,,,,,"",,"","",,"","",,,,,,,,"","",,,,
"25245",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"000.000.003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24958","25","archive","12",,,"disk0/00/02/49/58","2024-04-25 07:06:02","2024-04-25 07:06:02","2024-04-25 07:06:02","thesis",,,"show",,,,"","","","","","","","","","",,,,"Damanik","Dama","","","20.11.3642","","Abdulloh","Ferian Fauzi","","","Universitas AMIKOM Yogyakarta","IMPLEMENTASI METODE EXTREME GRADIENT BOOSTING (XGBOOST) UNTUK KLASIFIKASI PENYAKIT JANTUNG","pub","000.000.000A","if","restricted",,,"XGBoost, Penyakit jantung, Klasifikasi, Confusion Matrix",,"Penyakit jantung merupakan tantangan kesehatan serius yang memerlukan
prediksi dan diagnosis yang akurat. Penelitian ini mengeksplorasi penerapan
metode eXtreme Gradient Boosting (XGBoost) dalam klasifikasi dan prediksi
penyakit jantung dengan menggunakan dataset klinis pasien yang didapatkan dari
Kaggle 
(https://www.kaggle.com/datasets/rashikrahmanpritom/heart-attack-
analysis-prediction-dataset). Fokus penelitian melibatkan analisis dampak
implementasi XGBoost, tingkat akurasi yang dicapai, identifikasi variabel yang
signifikan, dan pemilihan parameter optimal. Melibatkan perbandingan dengan
algoritma Random Forest dan Support Vector Machine (SVM). Exploratory Data
Analyst menggambarkan distribusi karakteristik seperti usia, jenis nyeri dada,
tekanan darah, dan kolesterol pada sampel. Feature selection menyoroti variabel
yang paling mempengaruhi output, termasuk exng, cp, oldpeak, dan thalachh. Hasil
evaluasi kinerja model XGBoost menggunakan Confusion Matrix menunjukkan
akurasi yang baik (85,25%), presisi yang memadai (81,57%), recall yang tinggi
(93,94%), dan f1-score sebesar 87,32%. Dalam perbandingannya SVM
menghasilkan nilai yang paling baik dengan akurasi 86,67% dan f1-score 87,50%
mengungguli performa XGBoost dengan akurasi 85,25% dan f1-score 87,32% dan
Random Forest dengan akurasi 81,97% dan f1-score 85,34%. Kesimpulan
penelitian menekankan bahwa XGBoost efektif dalam klasifikasi penyakit jantung,
dan saran untuk penelitian selanjutnya mencakup implementasi metode pada
dataset lain dan penanganan ketidakseimbangan data.","2024-01-23","published",,,,,,,,,,,,,,,"Universitas AMIKOM Yogyakarta","Fakultas Ilmu Komputer","bachelor","skripsi",,,,,,,,,"",,"","",,"","",,,,,,,,"","",,,,
"24958",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"000.000.004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24824","23","archive","12",,,"disk0/00/02/48/24","2024-04-24 07:44:39","2024-04-24 07:44:39","2024-04-24 07:44:39","thesis",,,"show",,,,"","","","","","","","","","",,,,"Darmawan","Rahmat Reza","","","20.11.3429","","Sutanto","Yudi","","","Universitas AMIKOM Yogyakarta","ANALISIS QUALITY OF SERVICE DAN KINERJA JARINGAN NIRKABEL MENGGUNAKAN VIRTUAL PRIVAT NETWORK BERBASIS L2TP DAN OpenVPN","pub","000.000.003","if","restricted",,,"Mikrotik, Nirkabel, QoS, L2TP, OpenVPN",,"Menganalisis performa protocol VPN L2TP (Layer 2 Tunneling Protocol)
dan OpenVPN dalam sebuah jaringan nirkabel, menggunakan metode pengukuran
QoS (Quality Of Service) pada mikrotik. Untuk mengetahui pengukuran dilakukan
pengetestan melalui Bandwith test. Dimana dilakukan dengan beberapa bandwtih
yang berbedai yaitu 5Mbps, 10Mbps, 15Mbps, 20Mbps, 25Mbps selama 30kali
percobaan pengiriman packet. Lalu dilakukan analisis dari mulai packet loss, delay,
jitter, throughput agar mengetahui kecepatan dari masing-masing indikator dan
dapat menjelaskan perbedaan keaman dari protocol VPN L2TP dan OpenVPN.
Serta memberikan saran penggunaan yang lebih baik. Dan memberikan gambaran
terkait VPN pada Mikrotik. Dan memberikan pengetahuan untuk mengetahui
perbedaan bahwa VPN L2TP hanya menggunkana satu enskripsi data yang lemah
dan VPN OpenVPN menggunakan enksripsi data yang kuat sehingga keamananya
lebih terjamin.","2024-01-23","published",,,,,,,,,,,,,,,"Universitas AMIKOM Yogyakarta","Fakultas Ilmu Komputer","bachelor","skripsi",,,,,,,,,"",,"","",,"","",,,,,,,,"","",,,,
"24824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"000.000.005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24959","26","archive","12",,,"disk0/00/02/49/59","2024-04-25 07:04:43","2024-04-25 07:04:43","2024-04-25 07:04:43","thesis",,,"show",,,,"","","","","","","","","","",,,,"Dhanaky","Aditria Galih Huda","","","18.11.2534","","Rumini","Rumini","","","Universitas AMIKOM Yogyakarta","IMPLEMENTASI AUGMENTED REALITY
PADA PEMBELAJARAN MATEMATIKA PENGENALAN
BANGUN RUANG DENGAN METODE MARKER BASED","pub","696","if","restricted",,,"Bangun Ruang, Pembelajaran Interaktif, Augmented Reality, Metode
Waterfall, Android",,"Era modern ini, kehidupan masyarakat saat ini begitu sangat berbeda dengan
kehidupan bermasyarakat gaya lama. Salah satunya perkembangan teknologi
berperan sebagai media penyampaian sebuah pembelajaran yang dapat membuat
suatu pembelajaran menjadi lebih efektif, interaftif, dan menyenangkan. Model
pembelajaran dengan Augmented Reality merupakan salah satu perkembangan
teknologi yang menggabungkan antara dunia maya ke dalam dunia nyata.
Bangun ruang merupakan salah satu dari bagian matapelajaran matematika
yang memiliki bentuk dan jenis yang beragam. Di dalam bentuk tersebut, bangun
ruang memiliki rumus luas dan volume sehingga dapat diketahui jumlah sisi dan
luas yang ada. Pada proses pembelajaran disekolah tingkat SMA (Sekolah
Menengah Atas), ditemukan adanya kesulitan yang dialami oleh siswa atau siswi
dalam memvisualisasikan bangun ruang kedalam bentuk yang nyata. Fasilitas alat
peraga bangun ruang terbatas hanya dapat digunakan saat disekolah.
Tujuan penelitian ini adalah untuk merancang dan membuat aplikasi
pembelajaran Augmented Reality bangun ruang berbasis Android dimana siswa
atau siswi di mampukan untuk pembelajaran interaktif. Metode penelitian yang
dipakai adalah metode Waterfall meliputi 5 tahap yaitu requirement, design,
implementation, verification, dan maintenance. Sementara pengembangan aplikasi
augmented reality menggunakan vuforia SDK (Software Development Kit).
Aplikasi dibuat menggunakan software Unity 3D dengan menampilkan objek 3D
berupa bangun ruang. Augmented Reality camera mampu memindai gambar
didalam pencahayaan yang sangat minim dan mengeluarkan objek 3D bangun
ruang dari jarak kamera menuju image terget dan mampu diimplementasikan
dengan baik.","2024-01-18","published",,,,,,,,,,,,,,,"Universitas AMIKOM Yogyakarta","Fakultas Ilmu Komputer","bachelor","skripsi",,,,,,,,,"",,"","",,"","",,,,,,,,"","",,,,
"25285","14","archive","12",,,"disk0/00/02/52/85","2024-04-30 02:08:12","2024-04-30 02:08:12","2024-04-30 02:08:12","thesis",,,"show",,,,"","","","","","","","","","",,,,"Fadillah","Muhammad Iqbal","","","20.11.3784","","Rahardi","Majid","","","Universitas AMIKOM Yogyakarta","{JALUR SCIENTIST} DIAGNOSIS DAN PREDIKSI DIABETES MENGGUNAKAN TEKNIK DATA MINING DAN MACHINE LEARNING","pub","000.000.000A","if","restricted",,,"Diagnosis Diabetes, Data Mining, Machine Learning",,,"2024-01-23","published",,,,,,,,,,,,,,,"Universitas AMIKOM Yogyakarta","Fakultas Ilmu Komputer","bachelor","skripsi",,,,,,,,,"",,"","",,"","",,,,,,,,"","",,,,
"24799","24","archive","12",,,"disk0/00/02/47/99","2024-04-24 06:28:27","2024-04-24 06:28:27","2024-04-24 06:28:27","thesis",,,"show",,,,"","","","","","","","","","",,,,"Fadlun","Izul","","","20.11.3575","","Al Fatta","Hanif","","","Universitas AMIKOM Yogyakarta","IMPLEMENTASI PENGEMBANGAN MEDIA PEMBELAJARAN AUGMENTED REALITY PADA MATERI  METAMORFOSIS KUPU – KUPU MENGGUNAKAN METODE MARKER -BASED PADA  SDN 1 KEPURUN","pub","696","if","restricted",,,"Augmented Reality, Metamorfosis Kupu – kupu, Media
Pembelajaran, Android, Multimedia Development Life Cycle (MDLC), Marker Based.",,"Augmented Reality merupakan sebuah konsep menggabungkan dunia maya 
dengan dunia nyata untuk menghasilkan informasi dari data yang diambil dari
sebuah sistem pada objek nyata yang ditunjuk sehingga batas antara keduanya
menjadi semakin tipis. Augmented Reality dapat menciptakan interaksi antara
dunia nyata dengan dunia maya, semua informasi dapat ditambahkan sehingga
informasi tersebut ditampilkan secara real time seolah-olah informasi tersebut
menjadi interaktif dan nyata. Dengan adannya teknologi Augmented Reality materi
pembelajaran yang sebelumnnya sulit digambarkan menjadi sangat mungkin. Salah
satu bentuk pemanfaatan teknologi augmented reality dalam proses pembelajaran
misalnya media pembelajaraan metamorfosis kupu – kupu berbasis android dan
teknologi AR. Untuk media pembelajaran Augmented Reality untuk media
pembelajaran menggunakan metode Marker Based. Penelitian ini Aplikasi
Augmented Reality sebagai media pembelajaran pada metamorfosis kupu – kupu
yang telah dibuat menampilkan objek 3D, berserta suara dari setiap objek pada
tahap – tahap metamorfosis dan. Pada penelitian ini menggunakan metode
Multimedia Development lifer Cycle (MDLC) Hasil penelitian  ini berupa aplikasi
media pembelajaraan Materi metamorfosis Kupu – kupu bagi siswa SDN 1
Kepurun kelas 3 yang diharapkan mampu membantu proses pembelajaraan yang
lebih efektif, Presentase Aplikasi media pembelajaraan metamorfosis ini
mendaptakan nilai yang sangat baik dengan 85%.","2024-01-24","published",,,,,,,,,,,,,,,"Universitas AMIKOM Yogyakarta","Fakultas Ilmu Komputer","bachelor","skripsi",,,,,,,,,"",,"","",,"","",,,,,,,,"","",,,,
"26263","21","archive","12",,,"disk0/00/02/62/63","2024-07-16 04:45:23","2024-07-16 06:37:04","2024-07-16 04:45:23","thesis",,,"show",,,,"","","","","","","","","","",,,,"Farhan","Nur Muhammad","","","20.11.3741","","Setiaji","Bayu","","","Universitas AMIKOM Yogyakarta","{JALUR SCIENTIST} KOMPARASI METODE NAÏVE BAYES DAN SVM PADA SENTIMEN TWITTER MENGENAI PERSOALAN PERPU CIPTA KERJA","pub","000.000.004","if","restricted",,,"Analisis Sentimen, Perpu Cipta Kerja, Naive Bayes, Support Vector Machine, Komparasi Algoritma",,,"2024-05-13","published",,,,,,,,,,,,,,,"Universitas AMIKOM Yogyakarta","Fakultas Ilmu Komputer","bachelor","skripsi",,,,,,,,,"",,"","",,"","",,,,,,,,"","",,,,
"26500","26","archive","12",,,"disk0/00/02/65/00","2024-07-25 07:47:20","2024-07-25 07:47:20","2024-07-25 07:47:20","thesis",,,"show",,,,"","","","","","","","","","",,,,"Fathurrahman","Faqih","","","17.11.1737","","Baita","Anna","","","Universitas AMIKOM Yogyakarta","PENGEMBANGAN WEBSITE E-LEARNING PADA SMA KOLOMBO SLEMAN","pub","000.000.005","if","restricted",,,"Aplikasi, E-learning, Pengembangan, SDLC (Software Development
Life Cycle).",,"Terciptanya kegiatan belajar mengajar yang lebih baik,salah satu upaya dapat
dilakukan yaitu dengan mengembangkan sistem informasi yang sudah ada dengan
menambahkan fitur e-learning yang berguna untuk mempermudah siswa dan guru
untuk melakukan kegiatan belajar. Tujuan dari penelitian ini adalah pengembangan
website e-learning pada sma kolombo sleman agar dapat membantu dalam proses
belajar mengajar. Proses pengembangan sistem pada penelitian ini menggunakan
model SDLC (Software Development Life Cycle). Analisis difokuskan pada
kebutuhan fungsi software untuk memenuhi kendala yang dialami oleh user,
diagram use case, diagram activity, erd, diagram class, dan diagram database.
Objek yang akan diteliti di beberapa tempat penelitian yaitu di sma kolombo sleman
jumlah responden yang digunakan yaitu 21 siswa kelas XI MIPA SMA Kolombo
Sleman. Dari hasil penelitian diperoleh bahwa pada kuisioner atau pertanyaan
pertama yang berisikan “tampilan aplikasi menarik”, rata-rata dari 21 responden
berpendapat “setuju” dengan indeks 77% dari 13 statemen yang dibuat oleh
peneliti. Fitur e-learning yang berguna untuk mempermudah siswa dan guru untuk
melakukan kegiatan belajar. Pada tahap implementasi, pengembang melalui
serangkaian proses untuk mengembangkan e-learning. Pada saat dilakukan
pengujian, aplikasi e-learning tersebut dapat digunakan sehingga memudahkan
serta membantu proses pembelajaran siswa sma kolombo sleman, peneliti
menyarankan agar situs e-learning yang dibuat untuk penelitian selanjutnya
memiliki fitur tambahan yang tidak ada dalam penelitian ini.","2024-03-21","published",,,,,,,,,,,,,,,"Universitas AMIKOM Yogyakarta","Fakultas Ilmu Komputer","bachelor","skripsi",,,,,,,,,"",,"","",,"","",,,,,,,,"","",,,,
"25212","20","archive","12",,,"disk0/00/02/52/12","2024-04-29 06:32:00","2024-04-29 06:32:00","2024-04-29 06:32:00","thesis",,,"show",,,,"","","","","","","","","","",,,,"Fatkhurrohman","Muhammad","","","22.21.1551","","Pradnya D","Windha Mega","","","Universitas AMIKOM Yogyakarta","{NON REGULER – PROJECT PERUSAHAAN} PERANCANGAN SISTEM INFORMASI AKUNTANSI BERBASIS WEB DENGAN FRAMEWORK LARAVEL DI PT JURNAL BIJAK INDONESIA","pub","000.000.003","if","restricted",,,"Sistem informasi akuntansi, Laporan keuangan, Framework laravel, Unified Modeling Language (UML), Jurnalbijak",,"Membuat laporan keuangan menggunakan aplikasi berbasis Microsoft
Excel dapat menimbulkan beberapa kelemahan. Pertama, data transaksi yang ada
mengharuskan seorang staf akuntansi untuk melakukan perhitungan manual
menggunakan kalkulator atau rumus yang tersedia di Microsoft Excel. Hal ini
menyebabkan tidak efisien jika terdapat banyak proses transaksi yang harus diolah.
Kedua, aplikasi berbasis Microsoft Excel tidak mampu membuat laporan keuangan
dengan periode tertentu. Ini mengharuskan seorang staf akuntansi untuk melakukan
perhitungan manual dengan Microsoft Excel dan mengubah rumus yang sudah ada.
Penulis, sebagai web developer di PT Jurnal Bijak Indonesia, telah
mengembangkan sistem informasi akuntansi online yang diberi nama
“Jurnalbijak”. Aplikasi ini dirancang untuk menghasilkan laporan keuangan secara 
langsung dan telah dilengkapi dengan fitur yang memungkinkan perhitungan 
berdasarkan periode tanggal yang ditentukan. Teknologi yang digunakan dalam
pengembangan sistem informasi akuntansi ini menggunakan bahasa pemrograman
PHP dengan framework Laravel dan media penyimpanan yang digunakan adalah
sistem basis data MySQL. Dengan pengembangan sistem informasi akuntansi ini,
penulis berharap dapat mengatasi permasalahan yang telah dijelaskan di atas. Selain
itu, melalui keterlibatan langsung dalam proses pengembangan aplikasi ini, penulis
dapat memperoleh pengalaman dalam berkomunikasi, memecahkan masalah, dan
berpikir logis, yang semuanya dapat menjadikan penulis sebagai seorang pekerja
yang profesional.","2024-01-24","published",,,,,,,,,,,,,,,"Universitas AMIKOM Yogyakarta","Fakultas Ilmu Komputer","bachelor","skripsi",,,,,,,,,"",,"","",,"","",,,,,,,,"","",,,,
"25016","22","archive","12",,,"disk0/00/02/50/16","2024-04-26 03:21:32","2024-04-26 03:21:32","2024-04-26 03:21:32","thesis",,,"show",,,,"","","","","","","","","","",,,,"Fa’isal","Rama","","","18.11.1988","","Sudarmawan","Sudarmawan","","","Universitas AMIKOM Yogyakarta","ANALISA PEMANFAATAN APLIKASI MIKHMON UNTUK GENERATE VOUCHER HOTSPOT DENGAN TIME BASED DAN KUOTA BASED","pub","000.000.003","if","restricted",,,"Hotspot, Mikrotik, Mikhmon, Voucher, Time Based, Kuota Based",,"Hotspot merupakan salah satu layanan internet yang banyak digunakan oleh
masyarakat. Untuk mengelola hotspot diperlukan aplikasi yang memudahkan
dalam mengatur bandwidth dan membatasi penggunaanya dengan waktu atau
kuota. Aplikasi Mikhmon adalah salah satu aplikasi berbasis web yang dapat
digunakan untuk manajemen hotspot Mikrotik. Aplikasi ini dapat menghubungkan
dengan API Mikrotik dan membuat voucher hotspot dengan time based dan kuota
based.
Voucher hotspot memudahkan pengguna untuk menggunakannya karena
didalamnya terdapat username dan password untuk login hotspot. Time based
adalah pembatasan penggunaan internet berbasiskan waktu. Kuota based adalah
pembatasan penggunaan internet berbasiskan jumlah kuota.
Hasil penelitian ini menunjukan bahwa aplikasi mikhmon dapat
mengenerate voucher  dengan time based, kuota based dan gabungan. Paling
menguntungkan adalah gabungan karena dapat disesuaikan time dan kuota jadi
lebih efisien.","2024-02-19","published",,,,,,,,,,,,,,,"Universitas AMIKOM Yogyakarta","Fakultas Ilmu Komputer","bachelor","skripsi",,,,,,,,,"",,"","",,"","",,,,,,,,"","",,,,
"25260","12","archive","12",,,"disk0/00/02/52/60","2024-04-30 01:27:06","2024-04-30 01:27:06","2024-04-30 01:27:06","thesis",,,"show",,,,"","","","","","","","","","",,,,"Febrian","Ade","","","20.11.3793","","Pradnya","Windha Mega","","","Universitas AMIKOM Yogyakarta","{JALUR SCIENTIST} KLASIFIKASI KEJADIAN BENCANA DI TWITTER: PERBANDINGAN ALGORITMA LSTM DAN GRU MENGGUNAKAN WORD EMBEDDING FASTTEXT DAN GLOVE","pub","000.000.000A","if","restricted",,,"LSTM, GRU, FastText, Bencana",,"Semakin pentingnya menangani masalah yang berkaitan dengan bencana di 
masyarakat kontemporer membutuhkan akses cepat ke informasi yang akurat.
Penelitian ini meneliti hal-hal yang terkait dengan bencana dengan melakukan
pemeriksaan komparatif terhadap model Algoritma Long Short-Term Memory
(LSTM) dan Gated Recurrent Unit (GRU). Penelitian ini menggunakan metodologi
penyematan kata FastText dan GloVe untuk mengkategorikan tweet yang terkait
dengan bencana. Tujuan utamanya adalah untuk mengevaluasi masalah yang terkait
dengan bencana dan membandingkan algoritma LSTM dan GRU, dengan tujuan
untuk meningkatkan deteksi dan manajemen bencana. Hasilnya menunjukkan
bahwa model LSTM, ketika dikombinasikan dengan penyematan kata FastText,
melampaui kombinasi sebelumnya, memperoleh akurasi yang luar biasa sebesar
80%. Teknik ini menunjukkan presisi 81%, recall 83%, dan skor F1 82%, 
menyoroti kemampuannya yang kuat untuk mengklasifikasikan tweet yang 
berhubungan dengan bencana secara efektif. Penelitian ini menunjukkan efektivitas
metode Deep Learning dalam menyortir, mengkategorikan, dan mengenali data
terkait bencana secara efisien.","2024-02-29","published",,,,,,,,,,,,,,,"Universitas AMIKOM Yogyakarta","Fakultas Ilmu Komputer","bachelor","skripsi",,,,,,,,,"",,"","",,"","",,,,,,,,"","",,,,
"24951","24","archive","12",,,"disk0/00/02/49/51","2024-04-25 06:49:12","2024-04-25 06:49:12","2024-04-25 06:49:12","thesis",,,"show",,,,"","","","","","","","","","",,,,"Ferdianata","Fanny","","","17.11.1588","","Rumini","Rumini","","","Universitas AMIKOM Yogyakarta","SISTEM PENDUKUNG KEPUTUSAN BERBASIS WEB DALAM
PENILAIAN KINERJA PEGAWAI DI KANTOR KECAMATAN
TOROH DENGAN PENERAPAN METODE SIMPLE ADDITIVE
WEIGHTING (SAW)","pub","000.000.000A","if","restricted",,,"Penilaian Kinerja Pegawai Dengan Metode Simple Additive
Weighting (SAW).",,"Sistem penilaian kinerja pegawai ini dirancang untuk memberikan 
kemudahan dalam proses penilaian pegawai. Sistem ini dirancang dengan
memanfaatkan sistem yang terdapat pada komputer yaitu Sistem pendukung
keputusan (SPK) dengan menggunakan metode Simple Additive Weighting (SAW).
Metode SAW merupakan metode penjumlahan terbobot, konsep dari metode ini
adalah mencari penjumlahan terbobot dari penilaian kinerja setiap bobot semua
kriteria dengan proses perhitungan matematis. Pada penelitian ini dirancang sebuah
Sistem Pendukung Keputusan (SPK) untuk memberikan kemudahan dalam proses
penilaian kinerja pegawai. Konsep metode SAW adalah mencari nilai rating
tertinggi dari hasil penjumlahan terbobot dari nilai alternatif pada setiap kriteria
dengan perhitungan secara matematis. Metode SAW dapat membantu pengambilan
keputusan untuk menghasilkan nilai terbesar sebagai alternatif yang terbaik.","2024-01-19","published",,,,,,,,,,,,,,,"Universitas AMIKOM Yogyakarta","Fakultas Ilmu Komputer","bachelor","skripsi",,,,,,,,,"",,"","",,"","",,,,,,,,"","",,,,
